t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1651225143,70,5515,160.300000,3,661.142716,36.000000,88.500000,477.250000,3476.320000,5515.000000,5515.000000
1651225173,71,5515,158.253521,3,656.629744,36.000000,87.000000,474.000000,3379.240000,5515.000000,5515.000000
1651225203,78,5515,145.987179,2,627.350406,31.500000,78.000000,451.250000,2699.680000,5515.000000,5515.000000
1651225233,87,5515,133.436782,2,595.024148,28.000000,76.000000,425.200000,1825.960000,5515.000000,5515.000000
1651225263,90,5515,130.388889,2,585.152332,28.000000,70.000000,416.650000,1534.720000,5515.000000,5515.000000
1651225293,92,5515,128.119565,2,578.888777,27.500000,67.750000,410.950000,1340.560000,5515.000000,5515.000000
1651225324,94,5515,125.744681,2,572.859305,27.000000,67.250000,405.250000,1146.400000,5515.000000,5515.000000
1651225354,103,5515,116.631068,2,547.913064,24.000000,65.000000,365.800000,649.160000,5320.840000,5515.000000
1651225384,105,5515,114.609524,2,542.815071,24.000000,59.000000,353.200000,643.240000,5223.760000,5515.000000
1651225414,106,5515,113.716981,2,540.302204,24.000000,56.000000,346.900000,640.280000,5175.220000,5515.000000
1651225444,108,5515,111.962963,2,535.382577,24.000000,53.000000,334.300000,634.360000,5078.140000,5515.000000
1651225474,109,5515,111.128440,2,532.969409,24.000000,53.000000,328.000000,631.400000,5029.600000,5515.000000
1651225504,119,5515,102.420168,2,510.704175,22.000000,43.000000,265.000000,601.800000,4544.200000,5515.000000
1651225534,123,5515,107.268293,2,508.635447,21.000000,43.000000,365.800000,824.800000,4425.640000,5515.000000
1651225564,134,5515,104.044776,2,487.362749,22.500000,65.500000,296.500000,755.500000,3926.350000,5515.000000
1651225594,139,5515,103.035971,2,478.513874,24.000000,76.000000,265.000000,724.000000,3699.400000,5515.000000
1651225624,141,5515,101.702128,2,475.214805,23.000000,72.000000,264.100000,711.400000,3608.620000,5515.000000
1651225654,149,5515,98.651007,2,462.426706,24.000000,75.500000,260.500000,661.000000,3245.500000,5515.000000
1651225684,157,5515,95.541401,2,450.632753,24.000000,69.500000,256.900000,637.320000,2882.380000,5515.000000
1651225714,158,5515,95.050633,2,449.237681,24.000000,68.750000,256.450000,634.360000,2836.990000,5515.000000
1651225744,160,5515,94.068750,2,446.489185,24.000000,67.750000,255.250000,628.440000,2746.210000,5515.000000
1651225774,161,5515,93.540373,2,445.142210,24.000000,67.500000,254.500000,625.480000,2700.820000,5515.000000
1651225804,163,5515,92.650307,2,442.458417,24.000000,67.000000,253.000000,619.560000,2610.040000,5515.000000
1651225834,164,5515,92.146341,2,441.146307,24.000000,66.500000,252.250000,616.600000,2564.650000,5515.000000
1651225864,166,5515,91.259036,2,438.538633,23.500000,65.500000,250.750000,610.680000,2473.870000,5515.000000
1651225894,167,5515,90.826347,2,437.251492,23.000000,65.000000,250.000000,607.720000,2428.480000,5515.000000
1651225924,169,5515,89.994083,2,434.708023,23.000000,64.500000,248.500000,601.800000,2337.700000,5515.000000
1651225954,170,5515,89.611765,2,433.448661,23.000000,64.250000,247.750000,598.840000,2292.310000,5515.000000
1651225984,172,5515,88.750000,2,430.980361,22.500000,61.750000,246.250000,592.920000,2201.530000,5515.000000
1651226014,173,5515,88.300578,2,429.766340,22.000000,59.500000,245.500000,589.960000,2156.140000,5515.000000
1651226044,175,5515,87.485714,2,427.356871,22.000000,55.000000,244.000000,584.040000,2065.360000,5515.000000
1651226074,176,5515,87.073864,2,426.169128,22.000000,54.500000,243.250000,581.080000,2019.970000,5515.000000
1651226104,178,5515,86.292135,2,423.818523,22.000000,53.500000,241.750000,575.160000,1929.190000,5515.000000
1651226134,179,5515,85.921788,2,422.655389,22.000000,53.000000,241.000000,572.200000,1883.800000,5515.000000
1651226164,181,5515,85.276243,2,420.345441,22.000000,53.000000,239.800000,566.280000,1793.020000,5515.000000
1651226194,182,5515,84.895604,2,419.214110,22.000000,53.000000,239.200000,563.320000,1747.630000,5515.000000
1651226224,184,5515,84.141304,2,416.979618,21.500000,53.000000,238.000000,557.400000,1656.850000,5515.000000
1651226254,185,5515,83.767568,2,415.876046,21.000000,53.000000,237.400000,554.440000,1611.460000,5515.000000
1651226284,187,5515,83.021390,2,413.696904,21.000000,53.000000,236.200000,548.520000,1520.680000,5515.000000
1651226314,188,5515,82.670213,2,412.617376,21.000000,50.500000,235.600000,545.560000,1475.290000,5515.000000
1651226344,190,5515,81.931579,2,410.491937,20.500000,45.500000,234.400000,539.640000,1384.510000,5515.000000
1651226374,191,5515,81.560209,2,409.442439,20.000000,43.000000,233.800000,536.680000,1339.120000,5515.000000
1651226404,193,5515,80.839378,2,407.365622,20.000000,42.500000,232.600000,530.760000,1248.340000,5515.000000
1651226434,194,5515,80.448454,2,406.345382,20.000000,42.250000,232.000000,527.800000,1202.950000,5515.000000
1651226464,196,5515,79.698980,2,404.324034,20.000000,42.000000,230.800000,521.880000,1112.170000,5515.000000
1651226494,197,5515,79.335025,2,403.323627,20.000000,42.000000,230.200000,518.920000,1066.780000,5515.000000
1651226524,199,5515,78.603015,2,401.347564,20.000000,42.000000,229.000000,513.000000,976.000000,5515.000000
1651226554,200,5515,78.240000,2,400.370798,20.000000,42.000000,227.550000,511.700000,972.850000,5515.000000
1651226584,202,5515,77.504950,2,398.442069,20.000000,42.000000,224.650000,509.100000,966.550000,5515.000000
1651226614,203,5515,77.142857,2,397.488083,20.000000,42.000000,223.200000,507.800000,963.400000,5515.000000
1651226644,205,5515,76.463415,2,395.594409,20.000000,40.500000,220.300000,505.200000,957.100000,5515.000000
1651226674,206,5515,76.121359,2,394.658902,20.000000,39.750000,218.850000,503.900000,953.950000,5515.000000
1651226704,208,5515,75.466346,2,392.804248,20.000000,39.000000,215.950000,501.300000,947.650000,5515.000000
1651226734,209,5515,75.129187,2,391.889184,20.000000,39.000000,214.500000,500.000000,944.500000,5515.000000
1651226764,211,5515,74.469194,2,390.077212,19.000000,39.000000,211.600000,497.400000,938.200000,5515.000000
1651226794,212,5515,74.150943,2,389.179348,19.000000,39.000000,210.150000,496.100000,935.050000,5515.000000
1651226826,214,5515,73.523364,2,387.402057,19.000000,39.000000,207.250000,493.500000,928.750000,5515.000000
1651226856,215,5515,73.209302,2,386.523286,19.000000,39.000000,205.800000,492.200000,925.600000,5515.000000
1651226886,217,5515,72.608295,2,384.780407,19.000000,38.500000,202.900000,489.600000,919.300000,5515.000000
1651226916,218,5515,72.321101,2,383.916211,19.000000,38.250000,201.450000,488.300000,916.150000,5515.000000
1651226946,220,5515,71.722727,2,382.210466,18.500000,37.750000,199.750000,485.700000,909.850000,5515.000000
1651226976,221,5515,71.420814,2,381.367229,18.000000,37.500000,199.500000,484.400000,906.700000,5515.000000
1651227006,222,5515,71.121622,2,380.529541,18.000000,37.250000,199.250000,483.100000,903.550000,5515.000000
1651227036,224,5515,70.540179,2,378.869049,18.000000,37.000000,198.750000,480.500000,897.250000,5515.000000
1651227066,225,5515,70.248889,2,378.047664,18.000000,37.000000,198.500000,479.200000,894.100000,5515.000000
1651227096,229,5515,69.248908,2,374.797108,18.000000,37.000000,197.500000,474.000000,881.500000,5515.000000
1651227126,233,5515,68.360515,2,371.616713,18.000000,37.000000,196.500000,468.800000,868.900000,5515.000000
1651227156,245,5515,65.477551,2,362.587882,17.000000,35.500000,188.400000,453.200000,831.100000,5515.000000
1651227186,246,5515,65.260163,2,361.863213,17.000000,35.250000,187.300000,451.900000,827.950000,5515.000000
1651227216,248,5515,64.782258,2,360.434332,17.000000,34.500000,185.100000,449.300000,821.650000,5515.000000
1651227246,250,5515,64.304000,2,359.023648,16.500000,33.500000,182.900000,446.860000,815.350000,5515.000000
1651227276,252,5515,63.845238,2,357.627368,16.000000,32.750000,180.700000,444.580000,809.050000,5515.000000
1651227306,253,5515,63.620553,2,356.934977,16.000000,32.500000,179.600000,443.440000,805.900000,5515.000000
1651227336,255,5515,63.160784,2,355.564708,16.000000,32.000000,177.400000,441.160000,799.600000,5515.000000
1651227366,266,5515,61.597744,1,348.334257,15.000000,32.250000,174.950000,428.620000,764.950000,5515.000000
1651227396,268,5515,61.179104,1,347.060915,15.000000,31.750000,174.650000,426.340000,758.650000,5515.000000
1651227426,270,5515,60.770370,1,345.800853,15.000000,31.250000,174.350000,424.060000,752.350000,5515.000000
1651227456,273,5515,60.197802,1,343.931857,15.000000,31.000000,173.900000,420.640000,742.900000,5515.000000
1651227486,274,5515,59.992701,1,343.318155,15.000000,31.000000,173.750000,419.500000,739.750000,5515.000000
1651227516,283,5515,59.505300,1,338.174515,14.000000,31.000000,175.400000,409.240000,711.400000,5515.000000
1651227546,294,5515,57.513605,1,331.923412,14.000000,30.000000,173.750000,396.700000,676.750000,5515.000000
1651227576,302,5515,56.337748,1,327.569614,14.000000,30.000000,172.250000,384.880000,656.560000,5515.000000
1651227606,304,5515,56.000000,1,326.513293,14.000000,30.000000,171.750000,380.800000,653.600000,5515.000000
1651227636,306,5515,55.666667,1,325.467029,13.500000,30.000000,171.250000,376.720000,650.640000,5515.000000
1651227666,308,5515,55.558442,1,324.417564,13.500000,30.000000,170.750000,372.640000,647.680000,5515.000000
1651227696,318,5515,54.314465,1,319.335926,14.000000,29.000000,168.250000,352.240000,632.880000,5515.000000
1651227726,326,5515,53.426380,1,315.432205,14.000000,28.000000,157.850000,335.920000,621.040000,5515.000000
1651227756,338,5515,52.079882,1,309.846918,14.000000,27.250000,140.450000,311.440000,603.280000,5515.000000
1651227786,344,5515,51.549419,1,307.158221,14.000000,27.000000,138.500000,299.200000,594.400000,5515.000000
1651227816,351,5515,50.698006,1,304.131391,14.000000,27.000000,137.800000,288.040000,584.040000,5515.000000
1651227846,356,5515,50.199438,1,302.011850,14.000000,26.000000,137.300000,285.640000,576.640000,5515.000000
1651227876,363,5515,49.504132,1,299.119891,14.000000,26.000000,134.400000,282.280000,566.280000,5515.000000
1651227906,366,5515,49.207650,1,297.906082,14.000000,25.250000,132.450000,280.840000,561.840000,5515.000000
1651227936,371,5515,48.743935,1,295.914235,14.000000,25.000000,129.200000,278.440000,554.440000,5515.000000
1651227966,372,5515,48.623656,1,295.524265,14.000000,25.000000,128.550000,277.960000,552.960000,5515.000000
1651227996,384,5515,47.554688,1,290.919910,14.000000,24.000000,121.000000,272.200000,535.200000,5515.000000
1651228026,389,5515,47.156812,1,289.061419,15.000000,24.000000,118.000000,269.800000,527.800000,5515.000000
1651228056,400,5515,46.360000,1,285.091605,15.000000,24.000000,111.900000,264.820000,512.350000,5515.000000
1651228086,401,5515,46.254364,1,284.742875,15.000000,24.000000,111.800000,264.640000,511.700000,5515.000000
1651228116,405,5515,45.928395,1,283.349166,15.000000,24.000000,111.400000,263.920000,509.100000,5515.000000
1651228146,416,5515,45.108173,1,279.613727,15.000000,23.000000,110.300000,261.940000,501.950000,5515.000000
1651228176,424,5515,44.521226,1,276.990231,15.000000,23.000000,109.000000,260.500000,496.750000,5515.000000
1651228206,428,5515,44.254673,1,275.703712,15.000000,23.000000,108.200000,259.780000,494.150000,5515.000000
1651228236,440,5515,43.422727,1,271.955918,15.000000,22.000000,105.900000,257.620000,486.350000,5515.000000
1651228266,448,5515,42.921875,1,269.537620,15.000000,22.000000,105.100000,256.180000,481.150000,5515.000000
1651228296,454,5515,42.506608,1,267.771539,15.000000,22.000000,104.500000,254.500000,477.250000,5515.000000
1651228326,463,5515,41.844492,1,265.193782,14.000000,22.000000,103.200000,251.800000,471.400000,5515.000000
1651228356,466,5515,41.598712,1,264.354625,14.000000,21.250000,102.600000,250.900000,469.450000,5515.000000
1651228386,469,5515,41.426439,1,263.518357,14.000000,21.500000,102.000000,250.000000,467.500000,5515.000000
1651228416,475,5515,41.018947,0,261.872955,14.000000,21.000000,100.800000,248.200000,463.600000,5515.000000
1651228446,480,5515,40.750000,0,260.517055,14.000000,21.750000,99.750000,246.700000,460.350000,5515.000000
1651228476,485,5515,40.443299,0,259.187636,14.000000,21.500000,98.500000,245.200000,457.100000,5515.000000
1651228506,486,5515,40.370370,0,258.925286,14.000000,21.250000,98.250000,244.900000,456.450000,5515.000000
1651228536,488,5515,40.225410,0,258.402974,14.000000,21.000000,97.750000,244.300000,455.150000,5515.000000
1651228566,489,5515,40.151329,0,258.143279,14.000000,21.000000,97.500000,244.000000,454.500000,5515.000000
1651228596,491,5515,40.006110,0,257.625947,14.000000,21.000000,97.000000,243.400000,453.200000,5515.000000
1651228626,492,5515,39.932927,0,257.368584,14.000000,21.000000,96.750000,243.100000,452.550000,5515.000000
1651228656,494,5515,39.795547,0,256.855096,14.000000,21.000000,96.250000,242.500000,451.250000,5515.000000
1651228686,495,5515,39.725253,0,256.599755,14.000000,21.000000,96.000000,242.200000,450.600000,5515.000000
1651228717,497,5515,39.589537,0,256.090821,14.000000,21.000000,95.500000,241.600000,449.300000,5515.000000
1651228747,498,5515,39.520080,0,255.837750,14.000000,21.000000,95.250000,241.300000,448.650000,5515.000000
1651228777,500,5515,39.384000,0,255.333584,14.000000,21.000000,94.900000,240.760000,447.430000,5515.000000
1651228807,501,5515,39.313373,0,255.083021,14.000000,21.000000,94.800000,240.520000,446.860000,5515.000000
1651228837,503,5515,39.174950,0,254.583828,14.000000,21.000000,94.600000,240.040000,445.720000,5515.000000
1651228867,504,5515,39.109127,0,254.334930,14.000000,21.000000,94.500000,239.800000,445.150000,5515.000000
1651228897,506,5515,38.986166,0,253.838324,14.000000,21.000000,94.300000,239.320000,444.010000,5515.000000
1651228927,507,5515,38.921105,0,253.591603,14.000000,21.000000,94.200000,239.080000,443.440000,5515.000000
1651228957,509,5515,38.787819,0,253.100829,14.000000,21.000000,94.000000,238.600000,442.300000,5515.000000
1651228987,510,5515,38.721569,0,252.856508,14.000000,21.000000,93.900000,238.360000,441.730000,5515.000000
1651229017,512,5515,38.587891,0,252.370244,14.000000,21.000000,93.700000,237.880000,440.590000,5515.000000
1651229047,513,5515,38.520468,0,252.128292,14.000000,21.000000,93.600000,237.640000,440.020000,5515.000000
1651229077,515,5515,38.400000,0,251.644751,14.000000,21.000000,93.400000,237.160000,438.880000,5515.000000
1651229107,516,5515,38.335271,0,251.404617,14.000000,21.000000,93.300000,236.920000,438.310000,5515.000000
1651229137,518,5515,38.218147,0,250.924936,14.000000,21.000000,93.100000,236.440000,437.170000,5515.000000
1651229167,519,5515,38.154143,0,250.686854,14.000000,21.000000,93.000000,236.200000,436.600000,5515.000000
1651229197,521,5515,38.024952,0,250.212973,14.000000,21.000000,92.800000,235.720000,435.460000,5515.000000
1651229227,522,5515,37.963602,0,249.976660,14.000000,21.000000,92.700000,235.480000,434.890000,5515.000000
1651229257,524,5515,37.845420,0,249.505624,14.000000,21.000000,92.500000,235.000000,433.750000,5515.000000
1651229287,525,5515,37.780952,0,249.271809,14.000000,21.000000,92.400000,234.760000,433.180000,5515.000000
1651229317,527,5515,37.654649,0,248.805890,14.000000,21.000000,92.200000,234.280000,432.040000,5515.000000
1651229347,528,5515,37.594697,0,248.573537,14.000000,21.000000,92.100000,234.040000,431.470000,5515.000000
1651229377,530,5515,37.475472,0,248.110783,14.000000,21.000000,91.900000,233.560000,430.330000,5515.000000
1651229407,531,5515,37.414313,0,247.880612,14.000000,21.000000,91.800000,233.320000,429.760000,5515.000000
1651229437,533,5515,37.288931,0,247.422683,13.000000,20.500000,91.600000,232.840000,428.620000,5515.000000
1651229467,534,5515,37.228464,0,247.194419,13.000000,20.250000,91.500000,232.600000,428.050000,5515.000000
1651229497,536,5515,37.108209,0,246.739780,13.000000,20.000000,91.300000,232.120000,426.910000,5515.000000
1651229527,537,5515,37.050279,0,246.513160,13.000000,20.000000,91.200000,231.880000,426.340000,5515.000000
1651229557,539,5515,36.933210,0,246.062024,13.000000,20.000000,91.000000,231.400000,425.200000,5515.000000
1651229587,540,5515,36.874074,0,245.837501,13.000000,20.000000,90.950000,231.160000,424.630000,5515.000000
1651229617,542,5515,36.754613,0,245.390535,13.000000,20.000000,90.850000,230.680000,423.490000,5515.000000
1651229647,543,5515,36.696133,0,245.167842,13.000000,20.000000,90.800000,230.440000,422.920000,5515.000000
1651229677,545,5515,36.585321,0,244.723592,13.000000,20.000000,90.700000,229.960000,421.780000,5515.000000
1651229707,546,5515,36.525641,0,244.502949,13.000000,20.000000,90.650000,229.720000,421.210000,5515.000000
1651229737,548,5515,36.416058,0,244.062281,13.000000,20.000000,90.550000,229.240000,420.070000,5515.000000
1651229767,549,5515,36.364299,0,243.842511,13.000000,20.000000,90.500000,229.000000,419.500000,5515.000000
1651229797,552,5515,36.195652,0,243.188525,13.000000,20.000000,90.350000,227.260000,417.790000,5515.000000
1651229827,553,5515,36.142857,0,242.971317,13.000000,20.000000,90.300000,226.680000,417.220000,5515.000000
1651229857,555,5515,36.039640,0,242.538475,12.000000,20.000000,90.200000,225.520000,416.080000,5515.000000
1651229887,564,5515,35.726950,0,240.639121,12.000000,20.000000,90.750000,220.300000,410.950000,5515.000000
1651229917,577,5515,35.601386,0,237.953129,12.000000,20.000000,91.200000,212.760000,403.540000,5515.000000
1651229947,579,5515,35.487047,0,237.549058,12.000000,20.000000,91.000000,211.600000,402.400000,5515.000000
1651229977,581,5515,35.380379,0,237.146095,12.000000,20.000000,90.900000,210.440000,401.260000,5515.000000
1651230007,582,5515,35.331615,0,236.944843,12.000000,20.000000,90.850000,209.860000,400.690000,5515.000000
1651230037,584,5515,35.227740,0,236.544719,12.000000,20.000000,90.750000,208.700000,399.550000,5515.000000
1651230067,585,5515,35.176068,0,236.345416,12.000000,20.000000,90.700000,208.120000,398.980000,5515.000000
1651230097,587,5515,35.078365,0,235.947724,12.000000,20.000000,90.600000,206.960000,397.840000,5515.000000
1651230127,588,5515,35.025510,0,235.750144,11.500000,20.000000,90.550000,206.380000,397.270000,5515.000000
1651230157,590,5515,34.923729,0,235.356038,11.000000,20.000000,90.450000,205.220000,396.130000,5515.000000
1651230187,591,5515,34.871404,0,235.159939,11.000000,20.000000,90.400000,204.640000,395.560000,5515.000000
1651230217,593,5515,34.767285,0,234.769208,11.000000,20.000000,90.300000,203.480000,394.420000,5515.000000
1651230247,594,5515,34.717172,0,234.574353,11.000000,20.000000,90.250000,202.900000,393.850000,5515.000000
1651230277,596,5515,34.614094,0,234.186528,11.000000,20.000000,90.150000,201.740000,392.710000,5515.000000
1651230307,597,5515,34.562814,0,233.993335,11.000000,20.000000,90.100000,201.160000,392.140000,5515.000000
1651230337,599,5515,34.462437,0,233.608164,11.000000,20.000000,90.000000,200.000000,391.000000,5515.000000
1651230367,600,5515,34.411667,0,233.416397,11.000000,20.000000,89.850000,199.900000,389.980000,5515.000000
1651230397,602,5515,34.318937,0,233.033253,11.000000,20.000000,89.550000,199.700000,387.940000,5515.000000
1651230427,603,5515,34.268657,0,232.842897,11.000000,20.000000,89.400000,199.600000,386.920000,5515.000000
1651230457,605,5515,34.171901,0,232.463157,11.000000,20.000000,89.100000,199.400000,384.880000,5515.000000
1651230487,606,5515,34.122112,0,232.274193,10.500000,20.000000,88.950000,199.300000,383.860000,5515.000000
1651230517,608,5515,34.026316,0,231.897230,10.000000,20.000000,88.650000,199.100000,381.820000,5515.000000
1651230547,609,5515,33.977011,0,231.709642,10.000000,20.000000,88.500000,199.000000,380.800000,5515.000000
1651230577,611,5515,33.878887,0,231.335825,10.000000,20.000000,88.200000,198.800000,378.760000,5515.000000
1651230607,612,5515,33.830065,0,231.149594,10.000000,20.000000,88.050000,198.700000,377.740000,5515.000000
1651230637,614,5515,33.734528,0,230.778269,10.000000,20.000000,87.750000,198.500000,375.700000,5515.000000
1651230667,615,5515,33.686179,0,230.593380,10.000000,20.000000,87.600000,198.400000,374.680000,5515.000000
1651230697,617,5515,33.591572,0,230.224725,10.000000,20.000000,87.300000,198.200000,372.640000,5515.000000
1651230727,618,5515,33.543689,0,230.041161,10.000000,20.000000,87.150000,198.100000,371.620000,5515.000000
1651230757,620,5515,33.448387,0,229.675346,10.000000,20.000000,86.950000,197.900000,369.580000,5515.000000
1651230787,621,5515,33.400966,0,229.493092,10.000000,20.000000,86.900000,197.800000,368.560000,5515.000000
1651230817,623,5515,33.306581,0,229.129881,10.000000,20.000000,86.800000,197.600000,366.520000,5515.000000
1651230847,624,5515,33.259615,0,228.948921,10.000000,20.000000,86.750000,197.500000,365.500000,5515.000000
1651230877,626,5515,33.167732,0,228.588082,10.000000,20.000000,86.650000,197.300000,363.460000,5515.000000
1651230907,627,5515,33.122807,0,228.408200,10.000000,20.000000,86.600000,197.200000,362.440000,5515.000000
1651230937,629,5515,33.031797,0,228.049907,10.000000,19.500000,86.500000,197.000000,360.400000,5515.000000
1651230967,630,5515,32.985714,0,227.871491,10.000000,19.250000,86.450000,196.900000,359.380000,5515.000000
1651230997,632,5515,32.898734,0,227.515324,10.000000,19.000000,86.350000,196.700000,357.340000,5515.000000
1651231027,633,5515,32.853081,0,227.338158,10.000000,19.000000,86.300000,196.600000,356.320000,5515.000000
1651231057,635,5515,32.763780,0,226.984868,10.000000,19.000000,86.200000,196.400000,354.280000,5515.000000
1651231087,636,5515,32.718553,0,226.808937,10.000000,19.000000,86.150000,196.300000,353.260000,5515.000000
1651231117,638,5515,32.631661,0,226.457909,10.000000,19.000000,86.050000,196.100000,351.220000,5515.000000
1651231147,639,5515,32.588419,0,226.283004,10.000000,19.000000,86.000000,196.000000,350.200000,5515.000000
1651231177,641,5515,32.499220,0,225.934795,10.000000,19.000000,85.900000,195.800000,348.160000,5515.000000
1651231207,642,5515,32.456386,0,225.761099,10.000000,19.000000,85.850000,195.700000,347.140000,5515.000000
1651231237,644,5515,32.369565,0,225.415097,9.500000,19.000000,85.750000,195.500000,345.100000,5515.000000
1651231267,645,5515,32.325581,0,225.242787,9.000000,19.000000,85.700000,195.400000,344.080000,5515.000000
1651231297,647,5515,32.238022,0,224.899349,9.000000,19.000000,85.600000,195.200000,342.040000,5515.000000
1651231328,648,5515,32.195988,0,224.728028,9.000000,19.000000,85.550000,195.100000,341.020000,5515.000000
1651231358,650,5515,32.112308,0,224.386556,9.000000,19.000000,85.450000,194.620000,338.980000,5515.000000
1651231388,651,5515,32.069124,0,224.216591,9.000000,19.000000,85.400000,194.240000,337.960000,5515.000000
1651231418,653,5515,31.983155,0,223.877818,9.000000,19.000000,85.300000,193.480000,335.920000,5515.000000
1651231448,654,5515,31.941896,0,223.708818,9.000000,19.000000,85.250000,193.100000,334.900000,5515.000000
1651231478,656,5515,31.856707,0,223.372337,9.000000,19.000000,85.150000,192.340000,332.860000,5515.000000
1651231508,657,5515,31.815830,0,223.204478,9.000000,19.000000,85.100000,191.960000,331.840000,5515.000000
1651231538,659,5515,31.737481,0,222.869561,9.000000,19.000000,85.000000,191.200000,329.800000,5515.000000
1651231568,660,5515,31.693939,0,222.703210,9.000000,19.000000,85.000000,190.820000,328.780000,5515.000000
1651231598,662,5515,31.611782,0,222.371053,9.000000,19.000000,85.000000,190.060000,326.740000,5515.000000
1651231628,663,5515,31.573152,0,222.205262,9.000000,19.000000,85.000000,189.680000,325.720000,5515.000000
1651231658,665,5515,31.491729,0,221.875325,9.000000,19.000000,85.000000,188.920000,323.680000,5515.000000
1651231688,666,5515,31.468468,0,221.709252,9.000000,19.000000,85.000000,188.540000,322.660000,5515.000000
1651231718,668,5515,31.392216,0,221.380991,9.000000,19.000000,85.000000,187.780000,320.620000,5515.000000
1651231748,669,5515,31.352765,0,221.217578,9.000000,19.000000,85.000000,187.400000,319.600000,5515.000000
1651231778,671,5515,31.289121,0,220.890234,9.000000,19.000000,85.000000,186.640000,317.560000,5515.000000
1651231808,672,5515,31.251488,0,220.727730,9.000000,19.000000,85.000000,186.260000,316.540000,5515.000000
1651231838,674,5515,31.176558,0,220.403803,9.000000,19.000000,85.000000,185.500000,314.500000,5515.000000
1651231868,675,5515,31.137778,0,220.242543,9.000000,19.000000,85.000000,185.120000,313.480000,5515.000000
1651231898,677,5515,31.104874,0,219.918468,9.000000,19.000000,85.000000,184.360000,311.440000,5515.000000
1651231928,678,5515,31.076696,0,219.757211,9.000000,19.000000,85.000000,183.980000,310.420000,5515.000000
1651231958,680,5515,31.010294,0,219.436817,9.000000,19.000000,84.950000,183.220000,308.380000,5515.000000
1651231988,681,5515,30.972100,0,219.277673,9.000000,19.000000,84.900000,182.840000,307.360000,5515.000000
1651232018,683,5515,30.894583,0,218.960596,9.000000,19.000000,84.800000,182.080000,305.320000,5515.000000
1651232048,684,5515,30.855263,0,218.802660,9.000000,19.000000,84.750000,181.700000,304.300000,5515.000000
1651232078,686,5515,30.776968,0,218.487818,9.000000,19.000000,84.650000,180.940000,302.260000,5515.000000
1651232108,687,5515,30.739447,0,218.330728,9.000000,19.000000,84.600000,180.560000,301.240000,5515.000000
1651232138,689,5515,30.682148,0,218.015752,9.000000,19.000000,84.500000,179.800000,299.200000,5515.000000
1651232168,690,5515,30.643478,0,217.859851,9.000000,19.000000,84.450000,179.420000,298.180000,5515.000000
1651232198,692,5515,30.566474,0,217.549049,8.500000,18.750000,84.350000,178.660000,296.140000,5515.000000
1651232228,693,5515,30.545455,0,217.392508,9.000000,18.500000,84.300000,178.280000,295.120000,5515.000000
1651232258,695,5515,30.476259,0,217.082878,8.000000,18.000000,84.200000,177.520000,293.080000,5515.000000
1651232288,696,5515,30.449713,0,216.927778,8.500000,18.000000,84.150000,177.140000,292.060000,5515.000000
1651232318,698,5515,30.382521,0,216.619982,8.500000,18.000000,84.050000,176.380000,290.020000,5515.000000
1651232348,699,5515,30.346209,0,216.466883,8.000000,18.000000,84.000000,176.000000,289.000000,5515.000000
1651232378,701,5515,30.272468,0,216.161827,8.000000,18.000000,83.900000,175.880000,288.520000,5515.000000
1651232408,702,5515,30.242165,0,216.009083,8.000000,18.000000,83.850000,175.820000,288.280000,5515.000000
1651232438,704,5515,30.173295,0,215.705488,8.000000,18.000000,83.750000,175.700000,287.800000,5515.000000
1651232468,705,5515,30.139007,0,215.554156,8.000000,18.000000,83.700000,175.640000,287.560000,5515.000000
1651232498,707,5515,30.073550,0,215.252142,8.000000,18.000000,83.600000,175.520000,287.080000,5515.000000
1651232528,708,5515,30.036723,0,215.102091,8.000000,18.000000,83.550000,175.460000,286.840000,5515.000000
1651232558,710,5515,29.969014,0,214.802272,8.000000,18.000000,83.450000,175.340000,286.360000,5515.000000
1651232588,711,5515,29.933896,0,214.652992,8.000000,18.000000,83.400000,175.280000,286.120000,5515.000000
1651232618,713,5515,29.862553,0,214.355529,8.000000,18.000000,83.300000,175.160000,285.640000,5515.000000
1651232648,714,5515,29.826331,0,214.207344,8.000000,18.000000,83.250000,175.100000,285.400000,5515.000000
1651232678,716,5515,29.761173,0,213.911106,8.000000,18.000000,83.150000,174.980000,284.920000,5515.000000
1651232708,717,5515,29.728033,0,213.763516,8.000000,18.000000,83.100000,174.920000,284.680000,5515.000000
1651232738,719,5515,29.656467,0,213.469894,8.000000,18.000000,83.000000,174.800000,284.200000,5515.000000
1651232768,720,5515,29.629167,0,213.322651,8.000000,18.000000,82.950000,174.740000,283.960000,5515.000000
1651232798,722,5515,29.560942,0,213.030514,8.000000,18.000000,82.850000,174.620000,283.480000,5515.000000
1651232828,723,5515,29.526971,0,212.884894,8.000000,18.000000,82.800000,174.560000,283.240000,5515.000000
1651232858,725,5515,29.471724,0,212.593251,8.000000,18.000000,82.700000,174.440000,282.760000,5515.000000
1651232888,726,5515,29.438017,0,212.448526,8.000000,18.000000,82.650000,174.380000,282.520000,5515.000000
1651232918,728,5515,29.368132,0,212.160282,8.000000,18.000000,82.550000,174.260000,282.040000,5515.000000
1651232948,729,5515,29.333333,0,212.016599,8.000000,18.000000,82.500000,174.200000,281.800000,5515.000000
1651232978,731,5515,29.265390,0,211.729947,8.000000,18.000000,82.400000,174.080000,281.320000,5515.000000
