t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1651226946,763,0.282526,0.000000,0.000000,0.000000,events/second
1651226976,769,0.281619,0.000000,0.000000,0.000000,events/second
1651227006,775,0.280730,0.000000,0.000000,0.000000,events/second
1651227036,781,0.279862,0.000000,0.000000,0.000000,events/second
1651227066,787,0.279012,0.000000,0.000000,0.000000,events/second
1651227096,793,0.278179,0.000000,0.000000,0.000000,events/second
1651227126,799,0.277363,0.000000,0.000000,0.000000,events/second
1651227156,805,0.276564,0.000000,0.000000,0.000000,events/second
1651227186,811,0.275782,0.000000,0.000000,0.000000,events/second
1651227216,817,0.275015,0.000000,0.000000,0.000000,events/second
1651227246,823,0.274265,0.000000,0.000000,0.000000,events/second
1651227276,829,0.273529,0.000000,0.000000,0.000000,events/second
1651227306,835,0.272807,0.000000,0.000000,0.000000,events/second
1651227336,841,0.272100,0.000000,0.000000,0.000000,events/second
1651227366,847,0.271406,0.000000,0.000000,0.000000,events/second
1651227396,853,0.270726,0.000000,0.000000,0.000000,events/second
1651227426,859,0.270057,0.000000,0.000000,0.000000,events/second
1651227456,865,0.269402,0.000000,0.000000,0.000000,events/second
1651227486,871,0.268760,0.000000,0.000000,0.000000,events/second
1651227516,877,0.268128,0.000000,0.000000,0.000000,events/second
1651227546,883,0.267508,0.000000,0.000000,0.000000,events/second
1651227576,889,0.266898,0.000000,0.000000,0.000000,events/second
1651227606,895,0.266301,0.000000,0.000000,0.000000,events/second
1651227636,901,0.265713,0.000000,0.000000,0.000000,events/second
1651227666,907,0.265137,0.000000,0.000000,0.000000,events/second
1651227696,913,0.264569,0.000000,0.000000,0.000000,events/second
1651227726,919,0.264012,0.000000,0.000000,0.000000,events/second
1651227756,925,0.263464,0.000000,0.000000,0.000000,events/second
1651227786,931,0.262925,0.000000,0.000000,0.000000,events/second
1651227816,937,0.262395,0.000000,0.000000,0.000000,events/second
1651227846,943,0.261875,0.000000,0.000000,0.000000,events/second
1651227876,949,0.261362,0.000000,0.000000,0.000000,events/second
1651227906,955,0.260858,0.000000,0.000000,0.000000,events/second
1651227936,961,0.260363,0.000000,0.000000,0.000000,events/second
1651227966,967,0.259875,0.000000,0.000000,0.000000,events/second
1651227996,973,0.259396,0.000000,0.000000,0.000000,events/second
1651228026,979,0.258924,0.000000,0.000000,0.000000,events/second
1651228056,984,0.258197,0.000000,0.000000,0.000000,events/second
1651228086,990,0.257742,0.000000,0.000000,0.000000,events/second
1651228116,996,0.257294,0.000000,0.000000,0.000000,events/second
1651228146,1002,0.256853,0.000000,0.000000,0.000000,events/second
1651228176,1008,0.256418,0.000000,0.000000,0.000000,events/second
1651228206,1014,0.255990,0.000000,0.000000,0.000000,events/second
1651228236,1020,0.255569,0.000000,0.000000,0.000000,events/second
1651228266,1026,0.255154,0.000000,0.000000,0.000000,events/second
1651228296,1032,0.254743,0.000000,0.000000,0.000000,events/second
1651228326,1038,0.254340,0.000000,0.000000,0.000000,events/second
1651228356,1044,0.253942,0.000000,0.000000,0.000000,events/second
1651228386,1050,0.253551,0.000000,0.000000,0.000000,events/second
1651228416,1056,0.253165,0.000000,0.000000,0.000000,events/second
1651228446,1062,0.252784,0.000000,0.000000,0.000000,events/second
1651228476,1068,0.252410,0.000000,0.000000,0.000000,events/second
1651228506,1074,0.252040,0.000000,0.000000,0.000000,events/second
1651228536,1080,0.251676,0.000000,0.000000,0.000000,events/second
1651228566,1086,0.251316,0.000000,0.000000,0.000000,events/second
1651228596,1092,0.250962,0.000000,0.000000,0.000000,events/second
1651228626,1098,0.250613,0.000000,0.000000,0.000000,events/second
1651228656,1104,0.250268,0.000000,0.000000,0.000000,events/second
1651228686,1110,0.249927,0.000000,0.000000,0.000000,events/second
1651228717,1116,0.249591,0.000000,0.000000,0.000000,events/second
1651228747,1122,0.249260,0.000000,0.000000,0.000000,events/second
1651228777,1128,0.248933,0.000000,0.000000,0.000000,events/second
1651228807,1134,0.248611,0.000000,0.000000,0.000000,events/second
1651228837,1140,0.248293,0.000000,0.000000,0.000000,events/second
1651228867,1146,0.247978,0.000000,0.000000,0.000000,events/second
1651228897,1152,0.247668,0.000000,0.000000,0.000000,events/second
1651228927,1158,0.247362,0.000000,0.000000,0.000000,events/second
1651228957,1164,0.247060,0.000000,0.000000,0.000000,events/second
1651228987,1170,0.246762,0.000000,0.000000,0.000000,events/second
1651229017,1176,0.246468,0.000000,0.000000,0.000000,events/second
1651229047,1182,0.246177,0.000000,0.000000,0.000000,events/second
1651229077,1188,0.245889,0.000000,0.000000,0.000000,events/second
1651229107,1194,0.245605,0.000000,0.000000,0.000000,events/second
1651229137,1200,0.245325,0.000000,0.000000,0.000000,events/second
1651229167,1206,0.245048,0.000000,0.000000,0.000000,events/second
1651229197,1212,0.244775,0.000000,0.000000,0.000000,events/second
1651229227,1218,0.244505,0.000000,0.000000,0.000000,events/second
1651229257,1224,0.244238,0.000000,0.000000,0.000000,events/second
1651229287,1230,0.243974,0.000000,0.000000,0.000000,events/second
1651229317,1236,0.243714,0.000000,0.000000,0.000000,events/second
1651229347,1242,0.243456,0.000000,0.000000,0.000000,events/second
1651229377,1248,0.243202,0.000000,0.000000,0.000000,events/second
1651229407,1254,0.242950,0.000000,0.000000,0.000000,events/second
1651229437,1260,0.242701,0.000000,0.000000,0.000000,events/second
1651229467,1266,0.242455,0.000000,0.000000,0.000000,events/second
1651229497,1272,0.242212,0.000000,0.000000,0.000000,events/second
1651229527,1278,0.241971,0.000000,0.000000,0.000000,events/second
1651229557,1284,0.241733,0.000000,0.000000,0.000000,events/second
1651229587,1290,0.241498,0.000000,0.000000,0.000000,events/second
1651229617,1296,0.241266,0.000000,0.000000,0.000000,events/second
1651229647,1302,0.241037,0.000000,0.000000,0.000000,events/second
1651229677,1308,0.240809,0.000000,0.000000,0.000000,events/second
1651229707,1314,0.240585,0.000000,0.000000,0.000000,events/second
1651229737,1320,0.240363,0.000000,0.000000,0.000000,events/second
1651229767,1326,0.240143,0.000000,0.000000,0.000000,events/second
1651229797,1332,0.239926,0.000000,0.000000,0.000000,events/second
1651229827,1338,0.239711,0.000000,0.000000,0.000000,events/second
1651229857,1344,0.239498,0.000000,0.000000,0.000000,events/second
1651229887,1350,0.239288,0.000000,0.000000,0.000000,events/second
1651229917,1356,0.239079,0.000000,0.000000,0.000000,events/second
